Rank : Firefighter,Classification : Career,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Other
Rank : Lieutenant,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : Training,Activity : Search and Rescue
Rank : Firefighter,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : Training,Activity : Search and Rescue
Rank : Pilot,Classification : Career,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Fall,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Captain,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Support
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Fall,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Assistant Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Incident Command
Rank : Fire Police Captain,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Emergency,Activity : Support
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Driver
Rank : Assistant Chief,Classification : Volunteer,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Emergency,Activity : Search and Rescue
Rank : Firefighter,Classification : Career,Cause Of Death : Fall,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Ventilation
Rank : Firefighter,Classification : Career,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Duty,Activity : Vehicle Driver
Rank : Captain,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Captain,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Incident Command
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Vehicle Driver
Rank : District Fire Chief,Classification : Career,Cause Of Death : Exposure,Nature Of Death : Other,Duty : On-Scene Fire,Activity : Incident Command
Rank : Lieutenant,Classification : Volunteer,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Exposure,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter/Dispatcher,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Emergency,Activity : Search and Rescue
Rank : Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter/Engineer,Classification : Volunteer,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter/Engineer,Classification : Volunteer,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Lieutenant,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Career,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : Training,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Water Supply
Rank : Captain,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Water Supply
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Emergency,Activity : Support
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Firefighter,Classification : Career,Cause Of Death : Fall,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Passenger
Rank : Captain,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Fire Police Officer,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Support
Rank : Firefighter/EMT-I,Classification : Career,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Passenger
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter/EMT,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Salvage and Overhaul
Rank : Captain,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Training,Activity : Incident Command
Rank : Firefighter,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Support
Rank : Engineer,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Support
Rank : Trainee,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Training,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Vehicle Driver
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Water Supply
Rank : Deputy Fire Chief,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Other
Rank : Firefighter,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Lieutenant,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Emergency,Activity : Other
Rank : Captain,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Training,Activity : Vehicle Passenger
Rank : Firefighter,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Youth Firefighter,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Firefighter/Training Officer,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Emergency,Activity : Support
Rank : Aviation Specialist,Classification : Career,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Emergency,Activity : Search and Rescue
Rank : Fire Police/Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Emergency,Activity : Support
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Driver
Rank : Battalion Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Training,Activity : Fitness Activity
Rank : Deputy Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Other
Rank : Assistant Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Water Supply
Rank : Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Incident Command
Rank : Lieutenant,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Ventilation
Rank : Fire Police Captain,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Duty,Activity : Support
Rank : Firefighter & Dept. President,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Water Supply
Rank : Firefighter/EMT-B,Classification : Volunteer,Cause Of Death : Fall,Nature Of Death : Trauma,Duty : On-Duty,Activity : In-Station Duties
Rank : Ranger/Firefighter,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Training,Activity : Fitness Activity
Rank : Firefighter/Fire Police,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Emergency,Activity : EMS/Patient Care
Rank : Fire Explorer,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Suffocation,Duty : Response,Activity : Vehicle Passenger
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Fall,Nature Of Death : Trauma,Duty : Training,Activity : Vehicle Passenger
Rank : Fire Police Lieutenant,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Vehicle Passenger
Rank : Fire Police Lieutenant,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Support
Rank : Lieutenant,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Private,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter/EMT,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Lead Forestry Technician,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Duty,Activity : Support
Rank : Assistant Chief/EMT/SAR Coordinator,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Driver
Rank : 2nd Assistant Chief,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Driver
Rank : Firefighter,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Pilot,Classification : Career,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Vehicle Driver
Rank : Firefighter/Helitack Crewmember,Classification : Career,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Vehicle Passenger
Rank : Pilot,Classification : Career,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Vehicle Driver
Rank : Lieutenant,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Firefighter/EMT,Classification : Career,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Emergency,Activity : EMS/Patient Care
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Vehicle Driver
Rank : Firefighter Recruit,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Training,Activity : Search and Rescue
Rank : State Firefighter I,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Inmate Firefighter,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Career,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Passenger
Rank : Firefighter,Classification : Career,Cause Of Death : Impact,Nature Of Death : Suffocation,Duty : Response,Activity : Vehicle Passenger
Rank : Firefighter,Classification : Career,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Passenger
Rank : Firefighter,Classification : Career,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Passenger
Rank : Firefighter,Classification : Career,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Passenger
Rank : Firefighter,Classification : Career,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Passenger
Rank : Firefighter,Classification : Career,Cause Of Death : Impact,Nature Of Death : Suffocation,Duty : Response,Activity : Vehicle Passenger
Rank : Firefighter,Classification : Career,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Passenger
Rank : Lieutenant,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
